105 .fgCPY06/cosa.txt
654 total
549 .fgCPY06/cosa.sig
106 .fgCPY06/cosa.txt
655 total
549 .fgCPY06/cosa.sig
107 .fgCPY06/cosa.txt
656 total
549 .fgCPY06/cosa.sig
108 .fgCPY06/cosa.txt
657 total
549 .fgCPY06/cosa.sig
109 .fgCPY06/cosa.txt
658 total
549 .fgCPY06/cosa.sig
110 .fgCPY06/cosa.txt
659 total
549 .fgCPY06/cosa.sig
111 .fgCPY06/cosa.txt
660 total
549 .fgCPY06/cosa.sig
112 .fgCPY06/cosa.txt
661 total
549 .fgCPY06/cosa.sig
113 .fgCPY06/cosa.txt
662 total
549 .fgCPY06/cosa.sig
114 .fgCPY06/cosa.txt
663 total
549 .fgCPY06/cosa.sig
115 .fgCPY06/cosa.txt
664 total
549 .fgCPY06/cosa.sig
116 .fgCPY06/cosa.txt
665 total
549 .fgCPY06/cosa.sig
117 .fgCPY06/cosa.txt
666 total
549 .fgCPY06/cosa.sig
118 .fgCPY06/cosa.txt
667 total
549 .fgCPY06/cosa.sig
119 .fgCPY06/cosa.txt
668 total
549 .fgCPY06/cosa.sig
120 .fgCPY06/cosa.txt
669 total
549 .fgCPY06/cosa.sig
121 .fgCPY06/cosa.txt
670 total
549 .fgCPY06/cosa.sig
122 .fgCPY06/cosa.txt
671 total
549 .fgCPY06/cosa.sig
123 .fgCPY06/cosa.txt
672 total
549 .fgCPY06/cosa.sig
124 .fgCPY06/cosa.txt
673 total
549 .fgCPY06/cosa.sig
125 .fgCPY06/cosa.txt
674 total
549 .fgCPY06/cosa.sig
126 .fgCPY06/cosa.txt
675 total
549 .fgCPY06/cosa.sig
127 .fgCPY06/cosa.txt
676 total
549 .fgCPY06/cosa.sig
128 .fgCPY06/cosa.txt
677 total
549 .fgCPY06/cosa.sig
129 .fgCPY06/cosa.txt
678 total
549 .fgCPY06/cosa.sig
130 .fgCPY06/cosa.txt
679 total
549 .fgCPY06/cosa.sig
131 .fgCPY06/cosa.txt
680 total
549 .fgCPY06/cosa.sig
132 .fgCPY06/cosa.txt
681 total
549 .fgCPY06/cosa.sig
133 .fgCPY06/cosa.txt
682 total
549 .fgCPY06/cosa.sig
134 .fgCPY06/cosa.txt
683 total
549 .fgCPY06/cosa.sig
135 .fgCPY06/cosa.txt
684 total
549 .fgCPY06/cosa.sig
136 .fgCPY06/cosa.txt
685 total
549 .fgCPY06/cosa.sig
137 .fgCPY06/cosa.txt
686 total
549 .fgCPY06/cosa.sig
138 .fgCPY06/cosa.txt
687 total
549 .fgCPY06/cosa.sig
139 .fgCPY06/cosa.txt
688 total
549 .fgCPY06/cosa.sig
140 .fgCPY06/cosa.txt
689 total
549 .fgCPY06/cosa.sig
141 .fgCPY06/cosa.txt
690 total
549 .fgCPY06/cosa.sig
142 .fgCPY06/cosa.txt
691 total
549 .fgCPY06/cosa.sig
143 .fgCPY06/cosa.txt
692 total
549 .fgCPY06/cosa.sig
144 .fgCPY06/cosa.txt
693 total
549 .fgCPY06/cosa.sig
145 .fgCPY06/cosa.txt
694 total
549 .fgCPY06/cosa.sig
146 .fgCPY06/cosa.txt
695 total
549 .fgCPY06/cosa.sig
147 .fgCPY06/cosa.txt
696 total
549 .fgCPY06/cosa.sig
148 .fgCPY06/cosa.txt
697 total
549 .fgCPY06/cosa.sig
149 .fgCPY06/cosa.txt
698 total
549 .fgCPY06/cosa.sig
150 .fgCPY06/cosa.txt
699 total
549 .fgCPY06/cosa.sig
151 .fgCPY06/cosa.txt
700 total
549 .fgCPY06/cosa.sig
152 .fgCPY06/cosa.txt
701 total
549 .fgCPY06/cosa.sig
153 .fgCPY06/cosa.txt
702 total
549 .fgCPY06/cosa.sig
154 .fgCPY06/cosa.txt
703 total
549 .fgCPY06/cosa.sig
155 .fgCPY06/cosa.txt
704 total
549 .fgCPY06/cosa.sig
156 .fgCPY06/cosa.txt
705 total
549 .fgCPY06/cosa.sig
157 .fgCPY06/cosa.txt
706 total
549 .fgCPY06/cosa.sig
158 .fgCPY06/cosa.txt
707 total
549 .fgCPY06/cosa.sig
159 .fgCPY06/cosa.txt
708 total
549 .fgCPY06/cosa.sig
160 .fgCPY06/cosa.txt
709 total
549 .fgCPY06/cosa.sig
161 .fgCPY06/cosa.txt
710 total
549 .fgCPY06/cosa.sig
162 .fgCPY06/cosa.txt
711 total
549 .fgCPY06/cosa.sig
163 .fgCPY06/cosa.txt
712 total
549 .fgCPY06/cosa.sig
164 .fgCPY06/cosa.txt
713 total
549 .fgCPY06/cosa.sig
165 .fgCPY06/cosa.txt
714 total
549 .fgCPY06/cosa.sig
166 .fgCPY06/cosa.txt
715 total
549 .fgCPY06/cosa.sig
167 .fgCPY06/cosa.txt
716 total
549 .fgCPY06/cosa.sig
168 .fgCPY06/cosa.txt
717 total
549 .fgCPY06/cosa.sig
169 .fgCPY06/cosa.txt
718 total
549 .fgCPY06/cosa.sig
170 .fgCPY06/cosa.txt
719 total
549 .fgCPY06/cosa.sig
171 .fgCPY06/cosa.txt
720 total
549 .fgCPY06/cosa.sig
172 .fgCPY06/cosa.txt
721 total
549 .fgCPY06/cosa.sig
173 .fgCPY06/cosa.txt
722 total
549 .fgCPY06/cosa.sig
174 .fgCPY06/cosa.txt
723 total
549 .fgCPY06/cosa.sig
175 .fgCPY06/cosa.txt
724 total
549 .fgCPY06/cosa.sig
176 .fgCPY06/cosa.txt
725 total
549 .fgCPY06/cosa.sig
177 .fgCPY06/cosa.txt
726 total
549 .fgCPY06/cosa.sig
178 .fgCPY06/cosa.txt
727 total
549 .fgCPY06/cosa.sig
179 .fgCPY06/cosa.txt
728 total
549 .fgCPY06/cosa.sig
180 .fgCPY06/cosa.txt
729 total
549 .fgCPY06/cosa.sig
181 .fgCPY06/cosa.txt
730 total
549 .fgCPY06/cosa.sig
182 .fgCPY06/cosa.txt
731 total
549 .fgCPY06/cosa.sig
183 .fgCPY06/cosa.txt
732 total
549 .fgCPY06/cosa.sig
184 .fgCPY06/cosa.txt
733 total
549 .fgCPY06/cosa.sig
185 .fgCPY06/cosa.txt
734 total
549 .fgCPY06/cosa.sig
186 .fgCPY06/cosa.txt
735 total
549 .fgCPY06/cosa.sig
187 .fgCPY06/cosa.txt
736 total
549 .fgCPY06/cosa.sig
188 .fgCPY06/cosa.txt
737 total
549 .fgCPY06/cosa.sig
189 .fgCPY06/cosa.txt
738 total
549 .fgCPY06/cosa.sig
190 .fgCPY06/cosa.txt
739 total
549 .fgCPY06/cosa.sig
191 .fgCPY06/cosa.txt
740 total
549 .fgCPY06/cosa.sig
192 .fgCPY06/cosa.txt
741 total
549 .fgCPY06/cosa.sig
193 .fgCPY06/cosa.txt
742 total
549 .fgCPY06/cosa.sig
194 .fgCPY06/cosa.txt
743 total
549 .fgCPY06/cosa.sig
195 .fgCPY06/cosa.txt
744 total
549 .fgCPY06/cosa.sig
196 .fgCPY06/cosa.txt
745 total
549 .fgCPY06/cosa.sig
197 .fgCPY06/cosa.txt
746 total
549 .fgCPY06/cosa.sig
198 .fgCPY06/cosa.txt
747 total
549 .fgCPY06/cosa.sig
199 .fgCPY06/cosa.txt
748 total
549 .fgCPY06/cosa.sig
200 .fgCPY06/cosa.txt
749 total
549 .fgCPY06/cosa.sig
201 .fgCPY06/cosa.txt
750 total
549 .fgCPY06/cosa.sig
202 .fgCPY06/cosa.txt
751 total
549 .fgCPY06/cosa.sig
203 .fgCPY06/cosa.txt
752 total
549 .fgCPY06/cosa.sig
204 .fgCPY06/cosa.txt
753 total
549 .fgCPY06/cosa.sig
205 .fgCPY06/cosa.txt
754 total
549 .fgCPY06/cosa.sig
206 .fgCPY06/cosa.txt
755 total
549 .fgCPY06/cosa.sig
207 .fgCPY06/cosa.txt
756 total
549 .fgCPY06/cosa.sig
208 .fgCPY06/cosa.txt
757 total
549 .fgCPY06/cosa.sig
209 .fgCPY06/cosa.txt
758 total
549 .fgCPY06/cosa.sig
210 .fgCPY06/cosa.txt
759 total
549 .fgCPY06/cosa.sig
211 .fgCPY06/cosa.txt
760 total
549 .fgCPY06/cosa.sig
212 .fgCPY06/cosa.txt
761 total
549 .fgCPY06/cosa.sig
213 .fgCPY06/cosa.txt
762 total
549 .fgCPY06/cosa.sig
214 .fgCPY06/cosa.txt
763 total
549 .fgCPY06/cosa.sig
215 .fgCPY06/cosa.txt
764 total
549 .fgCPY06/cosa.sig
216 .fgCPY06/cosa.txt
765 total
549 .fgCPY06/cosa.sig
217 .fgCPY06/cosa.txt
766 total
549 .fgCPY06/cosa.sig
218 .fgCPY06/cosa.txt
767 total
549 .fgCPY06/cosa.sig
219 .fgCPY06/cosa.txt
768 total
549 .fgCPY06/cosa.sig
220 .fgCPY06/cosa.txt
769 total
549 .fgCPY06/cosa.sig
221 .fgCPY06/cosa.txt
770 total
549 .fgCPY06/cosa.sig
222 .fgCPY06/cosa.txt
771 total
549 .fgCPY06/cosa.sig
223 .fgCPY06/cosa.txt
772 total
549 .fgCPY06/cosa.sig
224 .fgCPY06/cosa.txt
773 total
549 .fgCPY06/cosa.sig
225 .fgCPY06/cosa.txt
774 total
549 .fgCPY06/cosa.sig
226 .fgCPY06/cosa.txt
775 total
549 .fgCPY06/cosa.sig
227 .fgCPY06/cosa.txt
776 total
549 .fgCPY06/cosa.sig
228 .fgCPY06/cosa.txt
777 total
549 .fgCPY06/cosa.sig
229 .fgCPY06/cosa.txt
778 total
549 .fgCPY06/cosa.sig
230 .fgCPY06/cosa.txt
779 total
549 .fgCPY06/cosa.sig
231 .fgCPY06/cosa.txt
780 total
549 .fgCPY06/cosa.sig
232 .fgCPY06/cosa.txt
781 total
549 .fgCPY06/cosa.sig
233 .fgCPY06/cosa.txt
782 total
549 .fgCPY06/cosa.sig
234 .fgCPY06/cosa.txt
783 total
549 .fgCPY06/cosa.sig
235 .fgCPY06/cosa.txt
784 total
549 .fgCPY06/cosa.sig
236 .fgCPY06/cosa.txt
785 total
549 .fgCPY06/cosa.sig
237 .fgCPY06/cosa.txt
786 total
549 .fgCPY06/cosa.sig
238 .fgCPY06/cosa.txt
787 total
549 .fgCPY06/cosa.sig
239 .fgCPY06/cosa.txt
788 total
549 .fgCPY06/cosa.sig
240 .fgCPY06/cosa.txt
789 total
549 .fgCPY06/cosa.sig
241 .fgCPY06/cosa.txt
790 total
549 .fgCPY06/cosa.sig
242 .fgCPY06/cosa.txt
791 total
549 .fgCPY06/cosa.sig
243 .fgCPY06/cosa.txt
792 total
549 .fgCPY06/cosa.sig
244 .fgCPY06/cosa.txt
793 total
549 .fgCPY06/cosa.sig
245 .fgCPY06/cosa.txt
794 total
549 .fgCPY06/cosa.sig
246 .fgCPY06/cosa.txt
795 total
549 .fgCPY06/cosa.sig
247 .fgCPY06/cosa.txt
796 total
549 .fgCPY06/cosa.sig
248 .fgCPY06/cosa.txt
797 total
549 .fgCPY06/cosa.sig
249 .fgCPY06/cosa.txt
798 total
549 .fgCPY06/cosa.sig
250 .fgCPY06/cosa.txt
799 total
549 .fgCPY06/cosa.sig
251 .fgCPY06/cosa.txt
800 total
549 .fgCPY06/cosa.sig
252 .fgCPY06/cosa.txt
801 total
549 .fgCPY06/cosa.sig
253 .fgCPY06/cosa.txt
802 total
549 .fgCPY06/cosa.sig
254 .fgCPY06/cosa.txt
803 total
549 .fgCPY06/cosa.sig
255 .fgCPY06/cosa.txt
804 total
549 .fgCPY06/cosa.sig
256 .fgCPY06/cosa.txt
805 total
549 .fgCPY06/cosa.sig
257 .fgCPY06/cosa.txt
806 total
549 .fgCPY06/cosa.sig
258 .fgCPY06/cosa.txt
807 total
549 .fgCPY06/cosa.sig
259 .fgCPY06/cosa.txt
808 total
549 .fgCPY06/cosa.sig
260 .fgCPY06/cosa.txt
809 total
549 .fgCPY06/cosa.sig
261 .fgCPY06/cosa.txt
810 total
549 .fgCPY06/cosa.sig
262 .fgCPY06/cosa.txt
811 total
549 .fgCPY06/cosa.sig
263 .fgCPY06/cosa.txt
812 total
549 .fgCPY06/cosa.sig
264 .fgCPY06/cosa.txt
813 total
549 .fgCPY06/cosa.sig
265 .fgCPY06/cosa.txt
814 total
549 .fgCPY06/cosa.sig
266 .fgCPY06/cosa.txt
815 total
549 .fgCPY06/cosa.sig
267 .fgCPY06/cosa.txt
816 total
549 .fgCPY06/cosa.sig
268 .fgCPY06/cosa.txt
817 total
549 .fgCPY06/cosa.sig
269 .fgCPY06/cosa.txt
818 total
549 .fgCPY06/cosa.sig
270 .fgCPY06/cosa.txt
819 total
549 .fgCPY06/cosa.sig
271 .fgCPY06/cosa.txt
820 total
549 .fgCPY06/cosa.sig
272 .fgCPY06/cosa.txt
821 total
549 .fgCPY06/cosa.sig
273 .fgCPY06/cosa.txt
822 total
549 .fgCPY06/cosa.sig
274 .fgCPY06/cosa.txt
823 total
549 .fgCPY06/cosa.sig
275 .fgCPY06/cosa.txt
824 total
549 .fgCPY06/cosa.sig
276 .fgCPY06/cosa.txt
825 total
549 .fgCPY06/cosa.sig
277 .fgCPY06/cosa.txt
826 total
549 .fgCPY06/cosa.sig
278 .fgCPY06/cosa.txt
827 total
549 .fgCPY06/cosa.sig
279 .fgCPY06/cosa.txt
828 total
549 .fgCPY06/cosa.sig
280 .fgCPY06/cosa.txt
829 total
549 .fgCPY06/cosa.sig
281 .fgCPY06/cosa.txt
830 total
549 .fgCPY06/cosa.sig
282 .fgCPY06/cosa.txt
831 total
549 .fgCPY06/cosa.sig
283 .fgCPY06/cosa.txt
832 total
549 .fgCPY06/cosa.sig
284 .fgCPY06/cosa.txt
833 total
549 .fgCPY06/cosa.sig
285 .fgCPY06/cosa.txt
834 total
549 .fgCPY06/cosa.sig
286 .fgCPY06/cosa.txt
835 total
549 .fgCPY06/cosa.sig
287 .fgCPY06/cosa.txt
836 total
549 .fgCPY06/cosa.sig
288 .fgCPY06/cosa.txt
837 total
549 .fgCPY06/cosa.sig
289 .fgCPY06/cosa.txt
838 total
549 .fgCPY06/cosa.sig
290 .fgCPY06/cosa.txt
839 total
549 .fgCPY06/cosa.sig
291 .fgCPY06/cosa.txt
840 total
549 .fgCPY06/cosa.sig
292 .fgCPY06/cosa.txt
841 total
549 .fgCPY06/cosa.sig
293 .fgCPY06/cosa.txt
842 total
549 .fgCPY06/cosa.sig
294 .fgCPY06/cosa.txt
843 total
549 .fgCPY06/cosa.sig
295 .fgCPY06/cosa.txt
844 total
549 .fgCPY06/cosa.sig
296 .fgCPY06/cosa.txt
845 total
549 .fgCPY06/cosa.sig
297 .fgCPY06/cosa.txt
846 total
549 .fgCPY06/cosa.sig
298 .fgCPY06/cosa.txt
847 total
549 .fgCPY06/cosa.sig
299 .fgCPY06/cosa.txt
848 total
549 .fgCPY06/cosa.sig
300 .fgCPY06/cosa.txt
849 total
549 .fgCPY06/cosa.sig
301 .fgCPY06/cosa.txt
850 total
549 .fgCPY06/cosa.sig
302 .fgCPY06/cosa.txt
851 total
549 .fgCPY06/cosa.sig
303 .fgCPY06/cosa.txt
852 total
549 .fgCPY06/cosa.sig
304 .fgCPY06/cosa.txt
853 total
549 .fgCPY06/cosa.sig
305 .fgCPY06/cosa.txt
854 total
549 .fgCPY06/cosa.sig
306 .fgCPY06/cosa.txt
855 total
549 .fgCPY06/cosa.sig
307 .fgCPY06/cosa.txt
856 total
549 .fgCPY06/cosa.sig
308 .fgCPY06/cosa.txt
857 total
549 .fgCPY06/cosa.sig
309 .fgCPY06/cosa.txt
858 total
549 .fgCPY06/cosa.sig
310 .fgCPY06/cosa.txt
859 total
549 .fgCPY06/cosa.sig
311 .fgCPY06/cosa.txt
860 total
549 .fgCPY06/cosa.sig
312 .fgCPY06/cosa.txt
861 total
549 .fgCPY06/cosa.sig
313 .fgCPY06/cosa.txt
862 total
549 .fgCPY06/cosa.sig
314 .fgCPY06/cosa.txt
863 total
549 .fgCPY06/cosa.sig
315 .fgCPY06/cosa.txt
864 total
549 .fgCPY06/cosa.sig
316 .fgCPY06/cosa.txt
865 total
549 .fgCPY06/cosa.sig
317 .fgCPY06/cosa.txt
866 total
549 .fgCPY06/cosa.sig
318 .fgCPY06/cosa.txt
867 total
549 .fgCPY06/cosa.sig
319 .fgCPY06/cosa.txt
868 total
549 .fgCPY06/cosa.sig
320 .fgCPY06/cosa.txt
869 total
549 .fgCPY06/cosa.sig
321 .fgCPY06/cosa.txt
870 total
549 .fgCPY06/cosa.sig
322 .fgCPY06/cosa.txt
871 total
549 .fgCPY06/cosa.sig
323 .fgCPY06/cosa.txt
872 total
549 .fgCPY06/cosa.sig
324 .fgCPY06/cosa.txt
873 total
549 .fgCPY06/cosa.sig
325 .fgCPY06/cosa.txt
874 total
549 .fgCPY06/cosa.sig
326 .fgCPY06/cosa.txt
875 total
549 .fgCPY06/cosa.sig
327 .fgCPY06/cosa.txt
876 total
549 .fgCPY06/cosa.sig
328 .fgCPY06/cosa.txt
877 total
549 .fgCPY06/cosa.sig
329 .fgCPY06/cosa.txt
878 total
549 .fgCPY06/cosa.sig
330 .fgCPY06/cosa.txt
879 total
549 .fgCPY06/cosa.sig
331 .fgCPY06/cosa.txt
880 total
549 .fgCPY06/cosa.sig
332 .fgCPY06/cosa.txt
881 total
549 .fgCPY06/cosa.sig
333 .fgCPY06/cosa.txt
882 total
549 .fgCPY06/cosa.sig
334 .fgCPY06/cosa.txt
883 total
549 .fgCPY06/cosa.sig
335 .fgCPY06/cosa.txt
884 total
549 .fgCPY06/cosa.sig
336 .fgCPY06/cosa.txt
885 total
549 .fgCPY06/cosa.sig
337 .fgCPY06/cosa.txt
886 total
549 .fgCPY06/cosa.sig
338 .fgCPY06/cosa.txt
887 total
549 .fgCPY06/cosa.sig
339 .fgCPY06/cosa.txt
888 total
549 .fgCPY06/cosa.sig
340 .fgCPY06/cosa.txt
889 total
549 .fgCPY06/cosa.sig
341 .fgCPY06/cosa.txt
890 total
549 .fgCPY06/cosa.sig
342 .fgCPY06/cosa.txt
891 total
549 .fgCPY06/cosa.sig
343 .fgCPY06/cosa.txt
892 total
549 .fgCPY06/cosa.sig
344 .fgCPY06/cosa.txt
893 total
549 .fgCPY06/cosa.sig
345 .fgCPY06/cosa.txt
894 total
549 .fgCPY06/cosa.sig
346 .fgCPY06/cosa.txt
895 total
549 .fgCPY06/cosa.sig
347 .fgCPY06/cosa.txt
896 total
549 .fgCPY06/cosa.sig
348 .fgCPY06/cosa.txt
897 total
549 .fgCPY06/cosa.sig
349 .fgCPY06/cosa.txt
898 total
549 .fgCPY06/cosa.sig
350 .fgCPY06/cosa.txt
899 total
549 .fgCPY06/cosa.sig
351 .fgCPY06/cosa.txt
900 total
549 .fgCPY06/cosa.sig
352 .fgCPY06/cosa.txt
901 total
549 .fgCPY06/cosa.sig
353 .fgCPY06/cosa.txt
902 total
549 .fgCPY06/cosa.sig
354 .fgCPY06/cosa.txt
903 total
549 .fgCPY06/cosa.sig
355 .fgCPY06/cosa.txt
904 total
549 .fgCPY06/cosa.sig
356 .fgCPY06/cosa.txt
905 total
549 .fgCPY06/cosa.sig
357 .fgCPY06/cosa.txt
906 total
549 .fgCPY06/cosa.sig
358 .fgCPY06/cosa.txt
907 total
549 .fgCPY06/cosa.sig
359 .fgCPY06/cosa.txt
908 total
549 .fgCPY06/cosa.sig
360 .fgCPY06/cosa.txt
909 total
549 .fgCPY06/cosa.sig
361 .fgCPY06/cosa.txt
910 total
549 .fgCPY06/cosa.sig
362 .fgCPY06/cosa.txt
911 total
549 .fgCPY06/cosa.sig
363 .fgCPY06/cosa.txt
912 total
549 .fgCPY06/cosa.sig
364 .fgCPY06/cosa.txt
913 total
549 .fgCPY06/cosa.sig
365 .fgCPY06/cosa.txt
914 total
549 .fgCPY06/cosa.sig
